,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tweet,Sentiment
10,18,1448150140036927488,1448150140036927488,1634100873000.0,2021-10-13 06:54:33,+0200,,😍 Narcos: Mexico | Season 3 Trailer | Netflix  https://t.co/st8qQ5JTDG via @YouTube,en,[],[],731101279414456320,731101279414456320,donoffficial,டான் (Don Corleone),3,06,https://twitter.com/donoffficial/status/1448150140036927488,['https://youtu.be/hhZBDO0CKJo'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Narcos Mexico Season 3 Trailer Netflix via,Neutral
11,19,1448148142013259778,1447623571988230156,1634100397000.0,2021-10-13 06:46:37,+0200,,@jessie_yessie Other top tier netflix recs:-  Castlevania Narcos/narcos mexico  Last kingdom (for GoT fans)  Master of none Queens gambit sex education unbelievable when they see us sense8 american vandal The oa shadow and bone (if you like fantasy)  Maid Midnight mass im sure youve seen,en,[],[],291392808,291392808,Imzzzy_,Killua⚡,3,06,https://twitter.com/Imzzzy_/status/1448148142013259778,[],[],0,,False,1,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'jessie_yessie', 'name': '✖️Jessie✖️', 'id': '64329712'}]",,,,,yessie Other top tier netflix recs Castlevania Narcos narcos mexico Last kingdom for GoT fans Master of none Queens gambit sex education unbelievable when they see us sense8 american vandal The oa shadow and bone if you like fantasy Maid Midnight mass im sure youve seen,Positive
12,25,1448135197157777411,1448005900103471105,1634097310000.0,2021-10-13 05:55:10,+0200,,@AJ999AZAD77 @Alejo_Edda @NarcosNetflix @netflix @NarcosPlaza @Alejo_Edda by the way @AJ999AZAD77 is also your huge fan i guess he deserves a follow back 😍🤗😁,en,[],[],1437426396083593216,1437426396083593216,samscecilio,sam 🍀,3,05,https://twitter.com/samscecilio/status/1448135197157777411,[],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'AJ999AZAD77', 'name': 'Alan Joker 🇲🇽', 'id': '1386074690150600704'}, {'screen_name': 'Alejo_Edda', 'name': 'Alejandro Edda', 'id': '455240533'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}, {'screen_name': 'NarcosPlaza', 'name': 'narcos_plaza', 'id': '1291861574592987136'}]",,,,,Edda Edda by the way is also your huge fan i guess he deserves a follow back,Positive
13,26,1448134745548681221,1448134745548681221,1634097203000.0,2021-10-13 05:53:23,+0200,,@netflix is so elite for having the narcos theme song as their hold music,en,[],[],532714350,532714350,21klang,Kyle,3,05,https://twitter.com/21klang/status/1448134745548681221,[],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,is so elite for having the narcos theme song as their hold music,Neutral
14,29,1448126594875158529,1447604797599846403,1634095259000.0,2021-10-13 05:20:59,+0200,,@houseofade @narcos @AlbertoAmmann @NarcosNetflix and thiss  https://t.co/qPC45wAY1q,en,[],[],2988517472,2988517472,kzjjy,hazi,3,05,https://twitter.com/kzjjy/status/1448126594875158529,[],"['https://pbs.twimg.com/media/FBjHcIXXMAsHsn6.jpg', 'https://pbs.twimg.com/media/FBjHcIeXIAM2sbI.jpg', 'https://pbs.twimg.com/media/FBjHcIMVgAcTgUL.jpg', 'https://pbs.twimg.com/media/FBjHcISVkAAV-Pg.jpg']",1,https://pbs.twimg.com/media/FBjHcIXXMAsHsn6.jpg,False,1,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'houseofade', 'name': 'a⁶', 'id': '3254941394'}, {'screen_name': 'narcos', 'name': '\u200eKamikaze', 'id': '842241'}, {'screen_name': 'AlbertoAmmann', 'name': 'Alberto Ammann', 'id': '317701115'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}]",,,,,and thiss,Neutral
15,30,1448124568430956559,1447577737955356673,1634094776000.0,2021-10-13 05:12:56,+0200,,@NarcosNetflix @netflix Can't wait,en,[],[],914981205275115520,914981205275115520,BJN0908,JNB,3,05,https://twitter.com/BJN0908/status/1448124568430956559,[],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Can t wait,Neutral
16,31,1448122958266913029,1447577737955356673,1634094392000.0,2021-10-13 05:06:32,+0200,,"@__RickySpanish_ @HeGotTweets @MikeTerril @NarcosNetflix @netflix I mean, it may be for different reasons, but I believe they'll make another stories, but in a mini series format, there's a lot to cover and yeah, here in Tabasco things have been crazy since the declaration of war made by Calderón",en,[],[],71864061,71864061,Rafael_EAC,Emiliano,3,05,https://twitter.com/Rafael_EAC/status/1448122958266913029,[],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': '__RickySpanish_', 'name': 'RickySpanish', 'id': '1420192082921103364'}, {'screen_name': 'HeGotTweets', 'name': 'RipCityDom', 'id': '125912331'}, {'screen_name': 'MikeTerril', 'name': 'Mike', 'id': '503604051'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,RickySpanish I mean it may be for different reasons but I believe they ll make another stories but in a mini series format there s a lot to cover and yeah here in Tabasco things have been crazy since the declaration of war made by Calder n,Negative
17,32,1448120742470565890,1448120742470565890,1634093864000.0,2021-10-13 04:57:44,+0200,,‘Narcos:Mexico’: Watch Trailer For Final Season of Netflix’s Addictive Drug War Series  https://t.co/PvKjqL7orF  https://t.co/CaWNoFefEl,en,[],[],403414837,403414837,sucre_fils,apex predator,3,04,https://twitter.com/sucre_fils/status/1448120742470565890,['http://dlvr.it/S9QcHY'],['https://pbs.twimg.com/media/FBjCJBxXMAUPFP8.jpg'],1,https://pbs.twimg.com/media/FBjCJBxXMAUPFP8.jpg,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Narcos Mexico Watch Trailer For Final Season of Netflix s Addictive Drug War Series,Neutral
18,33,1448120143280627713,1448120143280627713,1634093721000.0,2021-10-13 04:55:21,+0200,,Narcos: Mexico | Season 3 Trailer | Netflix  https://t.co/Bzi3qF6wpO,en,[],[],892479259297669120,892479259297669120,GJD_11_Movies,GJD Eleven,3,04,https://twitter.com/GJD_11_Movies/status/1448120143280627713,['https://www.youtube.com/watch?v=hhZBDO0CKJo&utm_source=dlvr.it&utm_medium=twitter'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Narcos Mexico Season 3 Trailer Netflix,Neutral
19,34,1448120112951693315,1448120112951693315,1634093714000.0,2021-10-13 04:55:14,+0200,,Narcos: Mexico | Season 3 Trailer | Netflix  https://t.co/d8SIiZmQbf,en,[],[],991033306564190208,991033306564190208,FilmFanSite_com,Filmfansite,3,04,https://twitter.com/FilmFanSite_com/status/1448120112951693315,['http://dlvr.it/S9QVYR'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Narcos Mexico Season 3 Trailer Netflix,Neutral
20,35,1448119953635303431,1447577839604142085,1634093676000.0,2021-10-13 04:54:36,+0200,,@contodonetflix @netflix @NarcosNetflix Final Blow🔥🔥🔥,en,[],[],1252220513025495041,1252220513025495041,happypsychicc,Dev Mehta,3,04,https://twitter.com/happypsychicc/status/1448119953635303431,[],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'contodonetflix', 'name': 'Con Todo', 'id': '1202673282945695749'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}]",,,,,Final Blow,Neutral
21,36,1448114191223570435,1447577737955356673,1634092302000.0,2021-10-13 04:31:42,+0200,,"@Rafael_EAC @HeGotTweets @MikeTerril @NarcosNetflix @netflix That's why I don't understand why they would not continue the series. I do private security work in Tijuana 6 months of the year and it's not much safer today then it was back then. Ppl  need to know what's outside those resort barriers, but I'm assuming that's why it's ending.",en,[],[],1420192082921103364,1420192082921103364,__RickySpanish_,RickySpanish,3,04,https://twitter.com/__RickySpanish_/status/1448114191223570435,[],[],0,,False,1,1,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'Rafael_EAC', 'name': 'Emiliano', 'id': '71864061'}, {'screen_name': 'HeGotTweets', 'name': 'RipCityDom', 'id': '125912331'}, {'screen_name': 'MikeTerril', 'name': 'Mike', 'id': '503604051'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,EAC That s why I don t understand why they would not continue the series I do private security work in Tijuana 6 months of the year and it s not much safer today then it was back then Ppl need to know what s outside those resort barriers but I m assuming that s why it s ending,Negative
22,38,1448113237975830530,1447577737955356673,1634092075000.0,2021-10-13 04:27:55,+0200,,"@__RickySpanish_ @HeGotTweets @MikeTerril @NarcosNetflix @netflix In this century you have the war against narcos that started in 2006, you have the power struggle between los Zetas and cartel del golfo, Los Beltrán Leyva, la Barbie, the rise of ""los ántrax"" and It goes and goes and goes. While is a interesting subjerct, it is also painful",en,[],[],71864061,71864061,Rafael_EAC,Emiliano,3,04,https://twitter.com/Rafael_EAC/status/1448113237975830530,[],[],0,,False,2,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': '__RickySpanish_', 'name': 'RickySpanish', 'id': '1420192082921103364'}, {'screen_name': 'HeGotTweets', 'name': 'RipCityDom', 'id': '125912331'}, {'screen_name': 'MikeTerril', 'name': 'Mike', 'id': '503604051'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,RickySpanish In this century you have the war against narcos that started in 2006 you have the power struggle between los Zetas and cartel del golfo Los Beltr n Leyva la Barbie the rise of los ntrax and It goes and goes and goes While is a interesting subjerct it is also painful,Negative
23,39,1448112608981266438,1447577737955356673,1634091925000.0,2021-10-13 04:25:25,+0200,,"@__RickySpanish_ @HeGotTweets @MikeTerril @NarcosNetflix @netflix Because 80's and 90's are definetly a good time stamp to adapt as a series, I'm guessing this season will end with the fall of ""El señor de los cielos"" and everything that came after about ""El chapo"", but bear this with me... 2000's have been crazier than 80's and 90's",en,[],[],71864061,71864061,Rafael_EAC,Emiliano,3,04,https://twitter.com/Rafael_EAC/status/1448112608981266438,[],[],0,,False,2,2,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': '__RickySpanish_', 'name': 'RickySpanish', 'id': '1420192082921103364'}, {'screen_name': 'HeGotTweets', 'name': 'RipCityDom', 'id': '125912331'}, {'screen_name': 'MikeTerril', 'name': 'Mike', 'id': '503604051'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,RickySpanish Because 80 s and 90 s are definetly a good time stamp to adapt as a series I m guessing this season will end with the fall of El se or de los cielos and everything that came after about El chapo but bear this with me 2000 s have been crazier than 80 s and 90 s,Positive
24,45,1448104561135296512,1448026961780031492,1634090006000.0,2021-10-13 03:53:26,+0200,,@TheNarcosMexico @NarcosNetflix @jmyazpiik @AlbertoAmmann YESSSSS! Can't wait!,en,[],[],45621243,45621243,spiralstatic90,Linsy Varatharasan,3,03,https://twitter.com/spiralstatic90/status/1448104561135296512,[],[],0,,False,2,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'TheNarcosMexico', 'name': 'NarcosMexico', 'id': '1246755339942408193'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'jmyazpiik', 'name': 'José María Yázpik', 'id': '31608313'}, {'screen_name': 'AlbertoAmmann', 'name': 'Alberto Ammann', 'id': '317701115'}]",,,,,YESSSSS Can t wait,Neutral
25,47,1448104156150046728,1447577737955356673,1634089909000.0,2021-10-13 03:51:49,+0200,,"@lgmafish @_AB98x @NarcosNetflix @netflix No one wants to watch chaos right, we only want to watch organized drug dealing.",en,[],[],1420192082921103364,1420192082921103364,__RickySpanish_,RickySpanish,3,03,https://twitter.com/__RickySpanish_/status/1448104156150046728,[],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'lgmafish', 'name': '#ElJefe-Fishcobar', 'id': '208468676'}, {'screen_name': '_AB98x', 'name': 'Creed🇵🇸', 'id': '823955827'}, {'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,AB98x No one wants to watch chaos right we only want to watch organized drug dealing,Positive
26,48,1448103842382553092,1447577737955356673,1634089835000.0,2021-10-13 03:50:35,+0200,,@NarcosNetflix @netflix Thank God the drug war ended and Mexico got rid of all the cartels after this. They pretty much covered the whole drug war nothing left to tell. Can't wait for more squids games and garbage like that.,en,[],[],1420192082921103364,1420192082921103364,__RickySpanish_,RickySpanish,3,03,https://twitter.com/__RickySpanish_/status/1448103842382553092,[],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Thank God the drug war ended and Mexico got rid of all the cartels after this They pretty much covered the whole drug war nothing left to tell Can t wait for more squids games and garbage like that,Positive
27,53,1448096251946414084,1448096251946414084,1634088025000.0,2021-10-13 03:20:25,+0200,,"Finishing #NowWatching #Narcos S2 E5, actually I'll watch #NarcosMexico season one. #Netflix    https://t.co/SVmbMfGqEF",en,"['nowwatching', 'narcos', 'narcosmexico', 'netflix']",[],1405985306860527618,1405985306860527618,HorrorF29153467,Horror Fan,3,03,https://twitter.com/HorrorF29153467/status/1448096251946414084,['https://www.youtube.com/watch?v=wIakkWZIsbE'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Finishing NowWatching Narcos S2 E5 actually I ll watch NarcosMexico season one Netflix,Neutral
28,61,1448074702325534729,1448072497258192898,1634082887000.0,2021-10-13 01:54:47,+0200,,@IGN @netflix hurry up with the next season of Narcos,en,[],[],1172765020301725696,1172765020301725696,SmokiTx,Smokiッ,3,01,https://twitter.com/SmokiTx/status/1448074702325534729,[],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'IGN', 'name': 'IGN', 'id': '18927441'}]",,,,,hurry up with the next season of Narcos,Neutral
29,63,1448070241758679045,1447963205494611970,1634081824000.0,2021-10-13 01:37:04,+0200,,@NarcosNetflix Who is she marrying??,en,[],[],46574210,46574210,MadameKreyol,Philippe™🇭🇹,3,01,https://twitter.com/MadameKreyol/status/1448070241758679045,[],[],0,,False,1,0,0,,"['Narcos', 'Netflix']",,,,,,,"[{'screen_name': 'NarcosNetflix', 'name': 'Narcos', 'id': '2984674484'}]",,,,,Who is she marrying,Neutral
30,67,1448058244463841281,1448058244463841281,1634078963000.0,2021-10-13 00:49:23,+0200,,"🖤 #NarcosMexico season 3 teaser 2 is on @netflix. How is it not anywhere on social media?!  @NarcosNetflix Why did you hide this treasure from is? 🥺 @NarcosPlaza , have you seen it? (Just in case you didn't, there's some AMAZING stuff for your edits ;)) 😏  https://t.co/3zGzHz6EGZ",en,['narcosmexico'],[],82175011,82175011,J_Murka,⚜️ Julia ⚜️,3,00,https://twitter.com/J_Murka/status/1448058244463841281,[],['https://pbs.twimg.com/tweet_video_thumb/FBiJSkEXMAA9btE.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FBiJSkEXMAA9btE.jpg,False,2,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,NarcosMexico season 3 teaser 2 is on How is it not anywhere on social media Why did you hide this treasure from is have you seen it Just in case you didn t there s some AMAZING stuff for your edits,Positive
31,68,1448056252010016769,1448056252010016769,1634078488000.0,2021-10-13 00:41:28,+0200,,"Literally don't care what anyone is saying about #Narcos. This show is literally the reason I pay for Netflix. Also, have ya'll seen the last season? It's a fckn masterpiece.  #NarcosMexico #season3 #november5 #thehypeisreal  https://t.co/BzK2hO6RBw",en,"['narcos', 'narcosmexico', 'season3', 'november5', 'thehypeisreal']",[],1243976146129227776,1243976146129227776,P1nkP1stach1o,X♥️O,3,00,https://twitter.com/P1nkP1stach1o/status/1448056252010016769,[],['https://pbs.twimg.com/tweet_video_thumb/FBiHe35XoAwkk0_.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FBiHe35XoAwkk0_.jpg,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Literally don t care what anyone is saying about Narcos This show is literally the reason I pay for Netflix Also have ya ll seen the last season It s a fckn masterpiece NarcosMexico season3 november5 thehypeisreal,Neutral
32,70,1448043666040311809,1448043666040311809,1634075487000.0,2021-10-12 23:51:27,+0200,,Narcos: Mexico | Season 3 Trailer | Netflix  https://t.co/YYuv9jXOty via @YouTube,en,[],[],860480202920648705,860480202920648705,MFRBooksandFilm,Montage Film Reviews (MFR),2,23,https://twitter.com/MFRBooksandFilm/status/1448043666040311809,['https://youtu.be/hhZBDO0CKJo'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Narcos Mexico Season 3 Trailer Netflix via,Neutral
33,74,1448029210853904391,1448029210853904391,1634072041000.0,2021-10-12 22:54:01,+0200,,Narcos: Mexico | Season 3 Trailer | Netflix  https://t.co/wW6cTg4GO3 via @YouTube,en,[],[],716231552099856384,716231552099856384,tuttobene31,Alan Morton,2,22,https://twitter.com/tuttobene31/status/1448029210853904391,['https://youtu.be/hhZBDO0CKJo'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Narcos Mexico Season 3 Trailer Netflix via,Neutral
34,78,1448022424486760448,1448022424486760448,1634070423000.0,2021-10-12 22:27:03,+0200,,NARCOS: MEXICO S3 | Trailer   https://t.co/JyuCjHtyls  agency: Netflix Creative Studio client: @netflix  @NarcosNetflix #narcosmexico #netflix,en,"['narcosmexico', 'netflix']",[],2680565924,2680565924,teeveebeat,TV Beat,2,22,https://twitter.com/teeveebeat/status/1448022424486760448,['https://youtu.be/hhZBDO0CKJo'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,NARCOS MEXICO S3 Trailer agency Netflix Creative Studio client narcosmexico netflix,Positive
35,81,1448014595466186754,1448014595466186754,1634068557000.0,2021-10-12 21:55:57,+0200,,Narcos: Mexico | Season 3 Trailer | Netflix  https://t.co/qcZIjSGX7q via @YouTube,en,[],[],2467847713,2467847713,albotweet,Alain Bourgeois,2,21,https://twitter.com/albotweet/status/1448014595466186754,['https://youtu.be/hhZBDO0CKJo'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Narcos Mexico Season 3 Trailer Netflix via,Neutral
36,83,1448013623389876228,1448013623389876228,1634068325000.0,2021-10-12 21:52:05,+0200,,😁😁  Narcos: Mexico | Season 3 Trailer | Netflix  https://t.co/LYpbSXdL66 via @YouTube,en,[],[],91956955,91956955,king_of_clowns,That Joker Dude,2,21,https://twitter.com/king_of_clowns/status/1448013623389876228,['https://youtu.be/hhZBDO0CKJo'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Narcos Mexico Season 3 Trailer Netflix via,Neutral
37,84,1448012348493533186,1448012348493533186,1634068021000.0,2021-10-12 21:47:01,+0200,,Who’s ready?!?! 🤯  #Narcos: Mexico | Season 3 Trailer | Netflix  https://t.co/bgFojxxpTz via @YouTube,en,['narcos'],[],194738361,194738361,NickPerry8,Nick Perry,2,21,https://twitter.com/NickPerry8/status/1448012348493533186,['https://youtu.be/hhZBDO0CKJo'],[],0,,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,Who s ready Narcos Mexico Season 3 Trailer Netflix via,Positive
38,86,1448010584704835584,1448010584704835584,1634067600000.0,2021-10-12 21:40:00,+0200,,@netflix I Will Never Forgive You if this will be LAST SEASON OF #NarcosMexico @NarcosNetflix  TIME FOR #ReleaseNarcosElChapo  https://t.co/9VqO1NxDN7,en,"['narcosmexico', 'releasenarcoselchapo']",[],1386074690150600704,1386074690150600704,AJ999AZAD77,Alan Joker 🇲🇽,2,21,https://twitter.com/AJ999AZAD77/status/1448010584704835584,[],['https://pbs.twimg.com/tweet_video_thumb/FBhd8mKWEAAQ-r5.jpg'],1,https://pbs.twimg.com/tweet_video_thumb/FBhd8mKWEAAQ-r5.jpg,False,0,0,0,,"['Narcos', 'Netflix']",,,,,,,[],,,,,I Will Never Forgive You if this will be LAST SEASON OF NarcosMexico TIME FOR ReleaseNarcosElChapo,Neutral
