,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tweet,Sentiment
10,18,1448165285421277190,1448165282720124930,1634104484000.0,2021-10-13 07:54:44,+0200,,‼️ Ranking Audiencias Netflix (en millones):   1. #SquidGame: 111 M. 2. Bridgerton: 82 M. 3: Lupin (Pt.1): 76 M.  4. The Witcher: 76 M.  5. Sex/Life: 67 M. 6. Stranger Things (T3): 67 M. 7. LCDP (T4): 65 M. 8. Tiger King: 64 M. 9. The Queen ´s Gambit: 63 M. 10. Sweet Tooth: 60 M.,en,['squidgame'],[],125320784,125320784,Elena_Neira,Elena Neira,3,07,https://twitter.com/Elena_Neira/status/1448165285421277190,[],[],0,,False,14,2,4,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,Ranking Audiencias Netflix en millones 1 SquidGame 111 M 2 Bridgerton 82 M 3 Lupin Pt 1 76 M 4 The Witcher 76 M 5 Sex Life 67 M 6 Stranger Things T3 67 M 7 LCDP T4 65 M 8 Tiger King 64 M 9 The Queen s Gambit 63 M 10 Sweet Tooth 60 M,Positive
11,19,1448159858549608450,1448143597564424193,1634103190000.0,2021-10-13 07:33:10,+0200,,"@QueerMoirai @netflix I'll be sad when @Stranger_Things 4 is released, but only for the length of time it takes me to watch it via other means. 💅",en,[],[],1207521504302252032,1207521504302252032,TamsinSaysHi,Tamsin Is (Not) Your Final Girl™,3,07,https://twitter.com/TamsinSaysHi/status/1448159858549608450,[],[],0,,False,3,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'QueerMoirai', 'name': ""Festive Gourd Sneezin'"", 'id': '957614491121963009'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,I ll be sad when Things 4 is released but only for the length of time it takes me to watch it via other means,Negative
12,20,1448153485795479555,1448153485795479555,1634101671000.0,2021-10-13 07:07:51,+0200,,Most popular shows on Netflix:   1. Bridgerton: Season 1 2. Lupin: Part 1 3. The Witcher: Season 1 4. Sex/Life: Season 1 5. Stranger Things 3 6. Money Heist: Part 4 7. Tiger King: Season 1 8. The Queen's Gambit 9. Sweet Tooth: Season 1 10. Emily in Paris: Season 1,en,[],[],96073259,96073259,giacaglia,Giuliano Giacaglia 💻,3,07,https://twitter.com/giacaglia/status/1448153485795479555,[],[],0,,False,0,1,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,Most popular shows on Netflix 1 Bridgerton Season 1 2 Lupin Part 1 3 The Witcher Season 1 4 Sex Life Season 1 5 Stranger Things 3 6 Money Heist Part 4 7 Tiger King Season 1 8 The Queen s Gambit 9 Sweet Tooth Season 1 10 Emily in Paris Season 1,Positive
13,23,1448131733052960774,1448131733052960774,1634096484000.0,2021-10-13 05:41:24,+0200,,What is with Netflix and these cat killing shows? #NoMeGusta #MidnightMass #StrangerThings,en,"['nomegusta', 'midnightmass', 'strangerthings']",[],261600839,261600839,DarkBitterSea,Darcie,3,05,https://twitter.com/DarkBitterSea/status/1448131733052960774,[],[],0,,False,1,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,What is with Netflix and these cat killing shows NoMeGusta MidnightMass StrangerThings,Neutral
14,25,1448110073553764357,1448072497258192898,1634091320000.0,2021-10-13 04:15:20,+0200,,"@ibrahim_auf @_schweini31 @IGN It is on Netflix though. The tweet doesn't say Netflix original. Breaking Bad is a Netflix show because it's a show on Netflix.  I'll be very surprised if Squid Game got more viewers than Breaking Bad, Tiger King or even Stranger Things.   It was good, but not that good.",en,[],[],64398335,64398335,SteveVanEekeren,Steven van Eekeren,3,04,https://twitter.com/SteveVanEekeren/status/1448110073553764357,[],[],0,,False,4,4,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'ibrahim_auf', 'name': 'Ibrahim Auf 🇵🇸', 'id': '949996478'}, {'screen_name': '_schweini31', 'name': 'schweini 3️⃣1️⃣', 'id': '1350907784183869440'}, {'screen_name': 'IGN', 'name': 'IGN', 'id': '18927441'}]",,,,,auf schweini31 It is on Netflix though The tweet doesn t say Netflix original Breaking Bad is a Netflix show because it s a show on Netflix I ll be very surprised if Squid Game got more viewers than Breaking Bad Tiger King or even Stranger Things It was good but not that good,Positive
15,26,1448109991622332421,1448109991622332421,1634091301000.0,2021-10-13 04:15:01,+0200,,What To Watch Next If You Love Stranger Things | Netflix  https://t.co/CAjoOCZo1h,en,[],[],1361602719019106307,1361602719019106307,KumfiM,kumfi movies,3,04,https://twitter.com/KumfiM/status/1448109991622332421,['https://kumfimovies.com/what-to-watch-next-if-you-love-stranger-things-netflix/'],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,What To Watch Next If You Love Stranger Things Netflix,Positive
16,27,1448101217448648713,1448101217448648713,1634089209000.0,2021-10-13 03:40:09,+0200,,HBD Caleb McLaughlin🎂  Born: 13 October 2001 (20)  BEST KNOWN FOR:- ▫️Stranger Things (2016-)  ▫️Concrete Cowboy (2021)  ▫High Flying Bird ▫️The New Edition Story (2017)  ▫️Shades of Blue (2016)   #StrangerThings #lucas #Netflix #st #calebmclaughlin #happybirthday  https://t.co/cCvdqb5eVW,en,"['strangerthings', 'lucas', 'netflix', 'st', 'calebmclaughlin', 'happybirthday']",[],792606554449117184,792606554449117184,SdSubin,SDas.,3,03,https://twitter.com/SdSubin/status/1448101217448648713,[],['https://pbs.twimg.com/media/FBiwYdyWYAIRanq.jpg'],1,https://pbs.twimg.com/media/FBiwYdyWYAIRanq.jpg,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,HBD Caleb McLaughlin Born 13 October 2001 20 BEST KNOWN FOR Stranger Things 2016 Concrete Cowboy 2021 High Flying Bird The New Edition Story 2017 Shades of Blue 2016 StrangerThings lucas Netflix st calebmclaughlin happybirthday,Positive
17,29,1448096495778025479,1448072497258192898,1634088083000.0,2021-10-13 03:21:23,+0200,,@IGN Even more watched than stranger things (the other popular Netflix show)?,en,[],[],902949000806064129,902949000806064129,KevTon13,KevTon13,3,03,https://twitter.com/KevTon13/status/1448096495778025479,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'IGN', 'name': 'IGN', 'id': '18927441'}]",,,,,Even more watched than stranger things the other popular Netflix show,Positive
18,30,1448095398367748100,1447809283610062848,1634087821000.0,2021-10-13 03:17:01,+0200,,@hunterflan @netflix Love stranger things. You should watch dark though,en,[],[],901152052239360000,901152052239360000,CourtesanOfCake,Tyler - Gerald Nametag Stan Account - DeSoto,3,03,https://twitter.com/CourtesanOfCake/status/1448095398367748100,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'hunterflan', 'name': 'H Flan', 'id': '3082625748'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Love stranger things You should watch dark though,Positive
19,32,1448088568182673408,1448030760527609863,1634086193000.0,2021-10-13 02:49:53,+0200,,"@StrangerNews11 All this time waiting for Stranger Things, then Netflix air vulgar bigotry and defend it with ""it's too popular to take down"" and now I can't even stand to keep the subscription for that long. Maybe I'll look for it in other places instead",en,[],[],1361896524502892549,1361896524502892549,MissRedfield47,Miss Kara,3,02,https://twitter.com/MissRedfield47/status/1448088568182673408,[],[],0,,False,1,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'StrangerNews11', 'name': 'Stranger Things 4', 'id': '769779148294422528'}]",,,,,All this time waiting for Stranger Things then Netflix air vulgar bigotry and defend it with it s too popular to take down and now I can t even stand to keep the subscription for that long Maybe I ll look for it in other places instead,Negative
20,34,1448088389409026048,1448045816308961280,1634086150000.0,2021-10-13 02:49:10,+0200,,@netflix Stranger things ring a bell,en,[],[],1446625952042213380,1446625952042213380,SITTINGP1G30N,Logan Rowley,3,02,https://twitter.com/SITTINGP1G30N/status/1448088389409026048,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Stranger things ring a bell,Neutral
21,35,1448087114042777601,1448087114042777601,1634085846000.0,2021-10-13 02:44:06,+0200,,"I'm re-watching Stranger Things because I forgot everything, i just remember that it was awesome, shined a light in my life and something about the upside down world. #Netflix",en,['netflix'],[],1279186598215725056,1279186598215725056,QuintinLevens,✨⛅️✨,3,02,https://twitter.com/QuintinLevens/status/1448087114042777601,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,I m re watching Stranger Things because I forgot everything i just remember that it was awesome shined a light in my life and something about the upside down world Netflix,Positive
22,36,1448072189140406286,1448072189140406286,1634082288000.0,2021-10-13 01:44:48,+0200,,I only get Netflix when Stranger Things is out so…yeah…,en,[],[],1950107276,1950107276,thisjanuary,JANUARY,3,01,https://twitter.com/thisjanuary/status/1448072189140406286,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,I only get Netflix when Stranger Things is out so yeah,Neutral
23,40,1448068097181687814,1447663383290032138,1634081312000.0,2021-10-13 01:28:32,+0200,,@thecartooncrave Little Nightmares and Stranger Things had a baby? @netflix @TarsierStudios @LittleNights,en,[],[],134938930,134938930,NirvanaMonk116,Ryan Sinclair 🍂(Hallowtide) 🎃 📿,3,01,https://twitter.com/NirvanaMonk116/status/1448068097181687814,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'thecartooncrave', 'name': 'Cartoon Crave 🎃', 'id': '1272572408973664257'}]",,,,,Little Nightmares and Stranger Things had a baby,Negative
24,45,1448058906731757569,1448047207786057732,1634079121000.0,2021-10-13 00:52:01,+0200,,"@Snoodit I love Squid Game &amp; it deserves all the hype, but I'd be very surprised if any of those ""2 minutes watched = a view"" era Netflix hype shows (Bridgerton, Lupin, Squid, etc.)  come even close to Stranger Things season 3 when you look at viewers who finished the whole season.",en,[],[],1297649956640174083,1297649956640174083,JackSawyer0815,Jack Sawyer,3,00,https://twitter.com/JackSawyer0815/status/1448058906731757569,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'Snoodit', 'name': 'Lesley Goldberg', 'id': '15447075'}]",,,,,I love Squid Game amp it deserves all the hype but I d be very surprised if any of those 2 minutes watched a view era Netflix hype shows Bridgerton Lupin Squid etc come even close to Stranger Things season 3 when you look at viewers who finished the whole season,Positive
25,47,1448054982138372100,1447995542454288385,1634078185000.0,2021-10-13 00:36:25,+0200,,@itsMissAdri @Walmart @Stranger_Things @cocomelonkids @witchernetflix @netflix That really sucks!! Sorry to hear that you are going through this.,en,[],[],377380151,377380151,P_Keane66,Peter Keane,3,00,https://twitter.com/P_Keane66/status/1448054982138372100,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'itsMissAdri', 'name': 'Miss Adri', 'id': '1246315669'}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': '17137891'}, {'screen_name': 'Stranger_Things', 'name': 'Stranger Things', 'id': '3320478908'}, {'screen_name': 'cocomelonkids', 'name': 'CoComelon', 'id': '1314881251'}, {'screen_name': 'witchernetflix', 'name': 'The Witcher', 'id': '1038082275689340928'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Things That really sucks Sorry to hear that you are going through this,Negative
26,48,1448054922113654790,1447980938831351810,1634078171000.0,2021-10-13 00:36:11,+0200,,"@UberFacts The Society,  It’s on Netflix, every bit as enthralling as Stranger Things",en,[],[],735425408397643776,735425408397643776,OllieEvans634,Ollie Evans,3,00,https://twitter.com/OllieEvans634/status/1448054922113654790,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'UberFacts', 'name': 'UberFacts', 'id': '95023423'}]",,,,,The Society It s on Netflix every bit as enthralling as Stranger Things,Neutral
27,52,1448052418449747969,1448050307179577345,1634077574000.0,2021-10-13 00:26:14,+0200,,@CultureCrave Netflix will run this into the ground just like they did with Stranger Things,en,[],[],59040047,59040047,jskendrix,skendré 🎃,3,00,https://twitter.com/jskendrix/status/1448052418449747969,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'CultureCrave', 'name': 'Culture Crave 🍿', 'id': '932786452739407872'}]",,,,,Netflix will run this into the ground just like they did with Stranger Things,Neutral
28,53,1448051893549166592,1447995542454288385,1634077449000.0,2021-10-13 00:24:09,+0200,,"@P_Keane66 @Walmart @Stranger_Things @cocomelonkids @witchernetflix @netflix Lucky you 😊  They charged my card, shipped me NOTHING and won't return the almost $200 they stole from me because the debit card I used is no longer valid. 🤯 Apparently, they've done this to a lot of people! We want our money back, plus compensation for the theft and hardship!!",en,[],[],1246315669,1246315669,itsMissAdri,Miss Adri,3,00,https://twitter.com/itsMissAdri/status/1448051893549166592,[],[],0,,False,1,1,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'P_Keane66', 'name': 'Peter Keane', 'id': '377380151'}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': '17137891'}, {'screen_name': 'Stranger_Things', 'name': 'Stranger Things', 'id': '3320478908'}, {'screen_name': 'cocomelonkids', 'name': 'CoComelon', 'id': '1314881251'}, {'screen_name': 'witchernetflix', 'name': 'The Witcher', 'id': '1038082275689340928'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Keane66 Things Lucky you They charged my card shipped me NOTHING and won t return the almost 200 they stole from me because the debit card I used is no longer valid Apparently they ve done this to a lot of people We want our money back plus compensation for the theft and hardship,Positive
29,54,1448050588520960013,1448050588520960013,1634077138000.0,2021-10-13 00:18:58,+0200,,rmm when the only popular show on netflix was stranger things?,en,[],[],954856837488238592,954856837488238592,andresodyssey,andre,3,00,https://twitter.com/andresodyssey/status/1448050588520960013,[],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,rmm when the only popular show on netflix was stranger things,Positive
30,57,1448048140863475713,1448045816308961280,1634076554000.0,2021-10-13 00:09:14,+0200,,@netflix Yeah biggest series launch since Stranger Things 😂,en,[],[],1020609762977705984,1020609762977705984,throsumhandss,🎃nath🎃,3,00,https://twitter.com/throsumhandss/status/1448048140863475713,[],[],0,,False,3,1,1,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Yeah biggest series launch since Stranger Things,Neutral
31,58,1448047435943665666,1448047435943665666,1634076386000.0,2021-10-13 00:06:26,+0200,,If Jamaica had a Netflix series Stranger things wudda haffi change dem name,en,[],[],1241820438524805120,1241820438524805120,DiGyalDemGad,Gyalsina,3,00,https://twitter.com/DiGyalDemGad/status/1448047435943665666,[],[],0,,False,69,2,4,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,If Jamaica had a Netflix series Stranger things wudda haffi change dem name,Neutral
32,59,1448045660209655814,1448045660209655814,1634075963000.0,2021-10-12 23:59:23,+0200,,"Netflix is making an all-out effort to get licensed merchandise from hit shows like Stranger Things, CoComelon and Squid Game into consumers hands ahead of the holidays with a partnership with Walm...  https://t.co/AcJZPxCTsM",en,[],[],408746274,408746274,TBArkansas,TalkBusinessArkansas,2,23,https://twitter.com/TBArkansas/status/1448045660209655814,['https://talkbusiness.net/2021/10/netflix-works-with-walmart-to-push-merchandise'],[],0,,False,0,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,Netflix is making an all out effort to get licensed merchandise from hit shows like Stranger Things CoComelon and Squid Game into consumers hands ahead of the holidays with a partnership with Walm,Negative
33,61,1448040426221543434,1448016314895831040,1634074715000.0,2021-10-12 23:38:35,+0200,,"@GreenieTGLG Binge some bullshit on Netflix/Hulu/DisneyPlus/YouTube until you pass out. Something long like Brooklyn Nine-Nine, Stranger Things, Shameless, Peaky Blinders etc. Tomorrow is day 3. You’re working so hard and doing so good.",en,[],[],966738654696796161,966738654696796161,RhenegadeG,єєяιє янєи 🦇,2,23,https://twitter.com/RhenegadeG/status/1448040426221543434,[],[],0,,False,0,1,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'GreenieTGLG', 'name': 'Greenie', 'id': '1027063270849609728'}]",,,,,Binge some bullshit on Netflix Hulu DisneyPlus YouTube until you pass out Something long like Brooklyn Nine Nine Stranger Things Shameless Peaky Blinders etc Tomorrow is day 3 You re working so hard and doing so good,Positive
34,63,1448027311446581258,1447997106376122378,1634071588000.0,2021-10-12 22:46:28,+0200,,"@notyourMiss horror, pehle stranger things lgaya wo thriller tha band krdia phr ye lgaya ye b band krdia, netflix series h indian family pr kisi unho ne 11 log tjy sb, sbne suicide krli. real life h",en,[],[],801671045589700608,801671045589700608,parhlayaffan,Affaن.,2,22,https://twitter.com/parhlayaffan/status/1448027311446581258,[],[],0,,False,0,1,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'notyourMiss', 'name': 'Miss fatyy 🇵🇰', 'id': '935849457274576896'}]",,,,,horror pehle stranger things lgaya wo thriller tha band krdia phr ye lgaya ye b band krdia netflix series h indian family pr kisi unho ne 11 log tjy sb sbne suicide krli real life h,Positive
35,64,1448025593589665802,1448025593589665802,1634071179000.0,2021-10-12 22:39:39,+0200,,"- hey netflix, i really want to watch *this* fi- + you mean this one? - omg yeah thats exactly the one, thanks + sure no problem! - + - umm... netflix? + oh yeah, i mean we dont have, it but i knew exactly witch one you meant. you wanna watch Stranger Things tho?",en,[],[],1213500088250556416,1213500088250556416,baldmoleratt,Rat King,2,22,https://twitter.com/baldmoleratt/status/1448025593589665802,[],[],0,,False,2,0,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,[],,,,,hey netflix i really want to watch this fi you mean this one omg yeah thats exactly the one thanks sure no problem umm netflix oh yeah i mean we dont have it but i knew exactly witch one you meant you wanna watch Stranger Things tho,Positive
36,65,1448024569030250497,1447995542454288385,1634070934000.0,2021-10-12 22:35:34,+0200,,@itsMissAdri @Walmart @Stranger_Things @cocomelonkids @witchernetflix @netflix Don’t get charged until it ships.,en,[],[],377380151,377380151,P_Keane66,Peter Keane,2,22,https://twitter.com/P_Keane66/status/1448024569030250497,[],[],0,,False,0,1,0,,"['Stranger', 'Things', 'Netflix']",,,,,,,"[{'screen_name': 'itsMissAdri', 'name': 'Miss Adri', 'id': '1246315669'}, {'screen_name': 'Walmart', 'name': 'Walmart', 'id': '17137891'}, {'screen_name': 'Stranger_Things', 'name': 'Stranger Things', 'id': '3320478908'}, {'screen_name': 'cocomelonkids', 'name': 'CoComelon', 'id': '1314881251'}, {'screen_name': 'witchernetflix', 'name': 'The Witcher', 'id': '1038082275689340928'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Things Don t get charged until it ships,Neutral
