,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,clean_tweet,Sentiment
10,17,1447963029425954821,1445914236668895236,1634056262000.0,2021-10-12 18:31:02,+0200,,@rabbit_blanket @mortenbc58 @RainofTerra @AdrienneLaw @netflix This is a joke talking about black mirror right?? You cant actually be serious...,en,[],[],1058415078360330241,1058415078360330241,DoggyWithABlogy,Dog With A Blog,2,18,https://twitter.com/DoggyWithABlogy/status/1447963029425954821,[],[],0,,False,1,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'rabbit_blanket', 'name': 'Slothophilosopher', 'id': '715422875516207104'}, {'screen_name': 'mortenbc58', 'name': 'OlympicDane 🇺🇲 🇩🇰', 'id': '823213050526318592'}, {'screen_name': 'RainofTerra', 'name': 'Terra Field', 'id': '10189332'}, {'screen_name': 'AdrienneLaw', 'name': 'Adrienne Lawrence', 'id': '1013800890'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,blanket This is a joke talking about black mirror right You cant actually be serious,Negative
11,18,1447949961769848837,1447949961769848837,1634053147000.0,2021-10-12 17:39:07,+0200,,Did we learn nothing from Netflix’s Black Mirror?? 🤖🐕,en,[],[],1400327822778847232,1400327822778847232,guera_pecosa_,Amy ✨she/ella,2,17,https://twitter.com/guera_pecosa_/status/1447949961769848837,[],[],0,,False,1,0,0,https://twitter.com/ghost_robotics/status/1447699250570203137,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,Did we learn nothing from Netflix s Black Mirror,Negative
12,19,1447938218306019333,1447692879678353408,1634050347000.0,2021-10-12 16:52:27,+0200,,@Anthony85671814 @Captain63857795 @DiscussingFilm It’s called BanderSnatch. Its a black mirror episode that you play through and you can get different endings and conversations. Its on Netflix and Will Poulter is in it. Highly recommend,en,[],[],1427602749387067400,1427602749387067400,ryan_straight_0,Ryan,2,16,https://twitter.com/ryan_straight_0/status/1447938218306019333,[],[],0,,False,0,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'Anthony85671814', 'name': 'existing_and_stuff', 'id': '1390488567454085120'}, {'screen_name': 'Captain63857795', 'name': 'The Shadow Jedi', 'id': '1180917624861052928'}, {'screen_name': 'DiscussingFilm', 'name': 'DiscussingFilm', 'id': '780460754910732288'}]",,,,,It s called BanderSnatch Its a black mirror episode that you play through and you can get different endings and conversations Its on Netflix and Will Poulter is in it Highly recommend,Negative
13,22,1447901381298376710,1447870397974724608,1634041564000.0,2021-10-12 14:26:04,+0200,,"@defame88 @Jay_Alex91 Netflix shows: Kingdom, Squid Game, The Crown, Breaking Bad, Better Call Saul, Ozark, Black Mirror, One Punch Man.  Netflix films: Okja, There Will Be Blood, Fight Club, The Matrix, Spirited Away, The Prestige, No Country For Old Men, Nightcrawler, Inglorious Basterds.",en,[],[],16423336,16423336,ryanrossuk,Ry 🏳️‍🌈🇪🇺,2,14,https://twitter.com/ryanrossuk/status/1447901381298376710,[],[],0,,False,1,1,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'defame88', 'name': 'Defame88', 'id': '29140039'}, {'screen_name': 'Jay_Alex91', 'name': 'Jay 🎮', 'id': '24168766'}]",,,,,Alex91 Netflix shows Kingdom Squid Game The Crown Breaking Bad Better Call Saul Ozark Black Mirror One Punch Man Netflix films Okja There Will Be Blood Fight Club The Matrix Spirited Away The Prestige No Country For Old Men Nightcrawler Inglorious Basterds,Negative
14,29,1447827391666077698,1447693794032316416,1634023924000.0,2021-10-12 09:32:04,+0200,,@worldwideglx It’s called black mirror bandersnatch it’s on Netflix.,en,[],[],1281771758614446085,1281771758614446085,Jude_Stappard,jude stappard,2,09,https://twitter.com/Jude_Stappard/status/1447827391666077698,[],[],0,,False,0,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'worldwideglx', 'name': 'GLX🛸', 'id': '784794420336025602'}]",,,,,It s called black mirror bandersnatch it s on Netflix,Negative
15,32,1447799265678565376,1447799265678565376,1634017218000.0,2021-10-12 07:40:18,+0200,,My Top 5 Netflix Productions:  1. Dead to Me 2. Santa Clarita Diet 3. Black Mirror 4. Ratched 5. Making a Murderer,en,[],[],1015099737194708992,1015099737194708992,YesMissCabrel,Miss Cameron Cabrel,2,07,https://twitter.com/YesMissCabrel/status/1447799265678565376,[],[],0,,False,3,1,0,https://twitter.com/AmberLily/status/1447797785860968448,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,My Top 5 Netflix Productions 1 Dead to Me 2 Santa Clarita Diet 3 Black Mirror 4 Ratched 5 Making a Murderer,Positive
16,33,1447797785860968448,1447797785860968448,1634016865000.0,2021-10-12 07:34:25,+0200,,My top 5 Netflix productions:  1. Stranger Things 2. Black Mirror 3. Mindhunter 4. Ozark 5. You,en,[],[],8418652,8418652,AmberLily,Amber Lily,2,07,https://twitter.com/AmberLily/status/1447797785860968448,[],[],0,,False,17,5,0,https://twitter.com/halcyonfeature/status/1447637081954607112,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,My top 5 Netflix productions 1 Stranger Things 2 Black Mirror 3 Mindhunter 4 Ozark 5 You,Positive
17,34,1447790111446405125,1447790111446405125,1634015035000.0,2021-10-12 07:03:55,+0200,,"My Top 5 @netflix productions: 1. Daredevil 2. Stranger Things 3. Midnight Mass 4. Black Mirror 5. The Crown  Honorable mentions to Ozark, Queens Gambit, Jessica Jones and GLOW and The Movies/Toys That Made Us.",en,[],[],2590391,2590391,SidiousStrange,Jason Future Ghost 👻 Gibson,2,07,https://twitter.com/SidiousStrange/status/1447790111446405125,[],[],0,,False,3,0,0,https://twitter.com/finalgirlnic/status/1447604332900331520,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,My Top 5 productions 1 Daredevil 2 Stranger Things 3 Midnight Mass 4 Black Mirror 5 The Crown Honorable mentions to Ozark Queens Gambit Jessica Jones and GLOW and The Movies Toys That Made Us,Positive
18,36,1447769054471725056,1447741499903520772,1634010015000.0,2021-10-12 05:40:15,+0200,,"@robertjmonson @MiaShellyMac I clicked the More Like This button in Netflix for Lost in Space.  Darker than the original but a strong, wholesome family that's uplifting.  It recommended Altered Carbon, Jupiter's Legacy, and Black Mirror.  Um, no thanks.  It did lead me to Raising Dion, which was great.",en,[],[],546974107,546974107,MindeniteRoss,John Ross,2,05,https://twitter.com/MindeniteRoss/status/1447769054471725056,[],[],0,,False,1,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'robertjmonson', 'name': 'Robert the Contemplative', 'id': '253387090'}, {'screen_name': 'MiaShellyMac', 'name': 'mia mac | she/her', 'id': '93125101'}]",,,,,I clicked the More Like This button in Netflix for Lost in Space Darker than the original but a strong wholesome family that s uplifting It recommended Altered Carbon Jupiter s Legacy and Black Mirror Um no thanks It did lead me to Raising Dion which was great,Positive
19,37,1447759507577257985,1447759507577257985,1634007739000.0,2021-10-12 05:02:19,+0200,,Do you remember this episode of #BlackMirror? [6.13433@2567s] #NoContextTV #Netflix  https://t.co/jMakXK7Kn8,en,"['blackmirror', 'nocontexttv', 'netflix']",[],1127843113568022529,1127843113568022529,UKNoContextTV,No Context TV,2,05,https://twitter.com/UKNoContextTV/status/1447759507577257985,[],['https://pbs.twimg.com/media/FBd5mWOXIAALAPM.jpg'],1,https://pbs.twimg.com/media/FBd5mWOXIAALAPM.jpg,False,1,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,Do you remember this episode of BlackMirror 6 13433 NoContextTV Netflix,Neutral
20,38,1447757184503328769,1447757184503328769,1634007185000.0,2021-10-12 04:53:05,+0200,,I meant to watch the first episode of black mirror and watched the first episode of season 5 why would Netflix give me season 5 first when I select the show aaaaaaaaAaa,en,[],[],1393772764234924034,1393772764234924034,rockelcorn,Rachel Kern,2,04,https://twitter.com/rockelcorn/status/1447757184503328769,[],[],0,,False,0,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,I meant to watch the first episode of black mirror and watched the first episode of season 5 why would Netflix give me season 5 first when I select the show aaaaaaaaAaa,Positive
21,39,1447754959215206401,1447754959215206401,1634006654000.0,2021-10-12 04:44:14,+0200,,The first 20 mins of black mirror on Netflix's. I was like what the hell is going on here...,en,[],[],209368757,209368757,MRSSEXYONE,Michelle,2,04,https://twitter.com/MRSSEXYONE/status/1447754959215206401,[],[],0,,False,0,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,The first 20 mins of black mirror on Netflix s I was like what the hell is going on here,Positive
22,40,1447753592623050756,1447699450307166211,1634006329000.0,2021-10-12 04:38:49,+0200,,@joheartsart @netflix Oohh this is tough! Off the top of my head I'd go with: Jessica Jones Black Mirror You Elite Sex Education,en,[],[],1397771681020747784,1397771681020747784,Comics_Scholar,Comics Scholar,2,04,https://twitter.com/Comics_Scholar/status/1447753592623050756,[],[],0,,False,1,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'joheartsart', 'name': 'Jo Ferreira', 'id': '705841894190878720'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,Oohh this is tough Off the top of my head I d go with Jessica Jones Black Mirror You Elite Sex Education,Negative
23,41,1447717763208843268,1447716314961874944,1633997786000.0,2021-10-12 02:16:26,+0200,,"@gusspeaks He’s an English actor. He’s done a lot of comedy but he’s also a surprisingly good dramatic actor. He was great in the Black Mirror: Bandersnatch episode on Netflix, the one where you made choices to control the story.",en,[],[],1248057450437193737,1248057450437193737,thecrustyfox,The Crusty Fox,2,02,https://twitter.com/thecrustyfox/status/1447717763208843268,[],[],0,,False,1,1,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'gusspeaks', 'name': 'Ghostavo', 'id': '35959258'}]",,,,,He s an English actor He s done a lot of comedy but he s also a surprisingly good dramatic actor He was great in the Black Mirror Bandersnatch episode on Netflix the one where you made choices to control the story,Positive
24,42,1447700857324195844,1447699450307166211,1633993756000.0,2021-10-12 01:09:16,+0200,,@joheartsart @netflix 1. Black Mirror 2. American Vandal 3. Big Mouth 4. Stranger Things 5. Squid Game,en,[],[],391013693,391013693,DannyBaram,Danny Baram,2,01,https://twitter.com/DannyBaram/status/1447700857324195844,[],[],0,,False,2,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'joheartsart', 'name': 'Jo Ferreira', 'id': '705841894190878720'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,1 Black Mirror 2 American Vandal 3 Big Mouth 4 Stranger Things 5 Squid Game,Negative
25,44,1447699704956035078,1447699704956035078,1633993481000.0,2021-10-12 01:04:41,+0200,,That viewer interaction black mirror thingy Netflix did is still bursting my head,en,[],[],1131595001115402240,1131595001115402240,usedtobeateen,Tombo.,2,01,https://twitter.com/usedtobeateen/status/1447699704956035078,[],[],0,,False,0,0,1,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,That viewer interaction black mirror thingy Netflix did is still bursting my head,Negative
26,45,1447694957893070849,1447042283103215616,1633992349000.0,2021-10-12 00:45:49,+0200,,@DanlyVideo @netflix 1. Mindhunter  2. The Witcher 3. Russian Doll 4. Black Mirror (if it counts) 5. Dark/Haunting of Hill House/Stranger Things/House of Cards/The Chair 🤣,en,[],[],1340256397028712449,1340256397028712449,contrarah,#LFF2021😍+ Alan Wake 👻 =😁,2,00,https://twitter.com/contrarah/status/1447694957893070849,[],[],0,,False,6,1,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'DanlyVideo', 'name': 'Dan The Dreadful 💀', 'id': '491338291'}, {'screen_name': 'netflix', 'name': 'Netflix', 'id': '16573941'}]",,,,,1 Mindhunter 2 The Witcher 3 Russian Doll 4 Black Mirror if it counts 5 Dark Haunting of Hill House Stranger Things House of Cards The Chair,Negative
27,46,1447684331695132676,1447662163137634304,1633989816000.0,2021-10-12 00:03:36,+0200,,"@rickygervais Seems like pretty solid rationale to prevent editing out the great stuff!Maybe there can be 2 Netflix specials?Like Black Mirror Bandersnatch...an interactive comedic show. The sensitive you can choose a censored joke and if you are hardy, you pick the offensive joke.#SuperNature",en,['supernature'],[],1609854356,1609854356,JoetteAlt,Joette,2,00,https://twitter.com/JoetteAlt/status/1447684331695132676,[],[],0,,False,0,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'rickygervais', 'name': 'Ricky Gervais', 'id': '20015311'}]",,,,,Seems like pretty solid rationale to prevent editing out the great stuff Maybe there can be 2 Netflix specials Like Black Mirror Bandersnatch an interactive comedic show The sensitive you can choose a censored joke and if you are hardy you pick the offensive joke SuperNature,Positive
28,47,1447679228154040322,1447679228154040322,1633988599000.0,2021-10-11 23:43:19,+0200,,"Omniscient is an interesting show from Brazil. It has a black mirror vibe which I dig. I recommend it, and it's a Netflix original.",en,[],[],16521657,16521657,That_Dan_Guy,Dan,1,23,https://twitter.com/That_Dan_Guy/status/1447679228154040322,[],[],0,,False,2,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,Omniscient is an interesting show from Brazil It has a black mirror vibe which I dig I recommend it and it s a Netflix original,Positive
29,48,1447658176027967496,1447658176027967496,1633983580000.0,2021-10-11 22:19:40,+0200,,"my Top 3 Netflix shows remain untouched. Nothing’s come close to Black Mirror, Stranger Things, and Chewing Gum for me",en,[],[],288547809,288547809,scamnewtonn,Sang-Woopac Shakur,1,22,https://twitter.com/scamnewtonn/status/1447658176027967496,[],[],0,,False,1,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,my Top 3 Netflix shows remain untouched Nothing s come close to Black Mirror Stranger Things and Chewing Gum for me,Positive
30,50,1447650345409138688,1447650345409138688,1633981713000.0,2021-10-11 21:48:33,+0200,,My top 5 Netflix productions:  1. Dark 2. Dark 3. Dark 4. The Haunting of Bly Manor 5. Black Mirror,en,[],[],1190626115439734785,1190626115439734785,PapaJ_Torres,Papa Jay's Horror Emporium,1,21,https://twitter.com/PapaJ_Torres/status/1447650345409138688,[],[],0,,False,2,1,0,https://twitter.com/Gfox_1/status/1447638046325805060,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,My top 5 Netflix productions 1 Dark 2 Dark 3 Dark 4 The Haunting of Bly Manor 5 Black Mirror,Negative
31,52,1447647430166544385,1447300578649022468,1633981017000.0,2021-10-11 21:36:57,+0200,,"@DSelektra @kodkod87 @YrOnlyHope @RealChalamet Netflix has rebooted/revived/spun off: arrested development, magic school bus, full house, gilmore girls, carmen sandiego, one day at a time, queer eye, she ra, wet hot American summer, longmire, mystery science theater, the killing, black mirror, chilling adventures of sabrina,",en,[],[],19279267,19279267,ryanrossokay,Ryan,1,21,https://twitter.com/ryanrossokay/status/1447647430166544385,[],[],0,,False,0,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'DSelektra', 'name': 'CyberMindGrrl🏳️\u200d🌈 🇨🇦 🇺🇸', 'id': '1108427071716417536'}, {'screen_name': 'kodkod87', 'name': 'Zack', 'id': '50944040'}, {'screen_name': 'YrOnlyHope', 'name': 'The Playlist', 'id': '2799096941'}, {'screen_name': 'RealChalamet', 'name': 'Timothée Chalamet', 'id': '53933574'}]",,,,,Netflix has rebooted revived spun off arrested development magic school bus full house gilmore girls carmen sandiego one day at a time queer eye she ra wet hot American summer longmire mystery science theater the killing black mirror chilling adventures of sabrina,Positive
32,54,1447628414459031558,1447628414459031558,1633976484000.0,2021-10-11 20:21:24,+0200,,"Ok Twitter folk... any Netflix recommendations along the lines of American Horror Story, Black Mirror, Squid Games ??? 😬 👀",en,[],[],976849374,976849374,MikePassfield,Mike Passfield (He/Him) QN MStJ (views mine),1,20,https://twitter.com/MikePassfield/status/1447628414459031558,[],[],0,,False,0,5,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,Ok Twitter folk any Netflix recommendations along the lines of American Horror Story Black Mirror Squid Games,Positive
33,57,1447592998104076290,1447592998104076290,1633968040000.0,2021-10-11 18:00:40,+0200,,When is @netflix giving us Black mirror season 6.,en,[],[],950667393034018816,950667393034018816,archiehayger,Vargas ¹⁴,1,18,https://twitter.com/archiehayger/status/1447592998104076290,[],[],0,,False,3,1,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,When is giving us Black mirror season 6,Negative
34,60,1447574633616658435,1447313853600174087,1633963661000.0,2021-10-11 16:47:41,+0200,,"@FalconTuxedo Most watched series on Netflix. Could be seen as a massive Black Mirror chapter. Cool acting, philosophical questioning about human greed and whether we are good or bad. Go and see it. 💯 recommended.",en,[],[],1429233857858097155,1429233857858097155,VikingPunks,The Viking Punks (ONE) 🚀,1,16,https://twitter.com/VikingPunks/status/1447574633616658435,[],[],0,,False,1,1,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'FalconTuxedo', 'name': 'Falcon Fett', 'id': '358530684'}]",,,,,Most watched series on Netflix Could be seen as a massive Black Mirror chapter Cool acting philosophical questioning about human greed and whether we are good or bad Go and see it recommended,Positive
35,61,1447556619999481858,1447540182190682119,1633959367000.0,2021-10-11 15:36:07,+0200,,"@mlow_2014 It's so funny that I can't leave the TV😂   Do you see anything else on Netflix?  I would like to see if there is a recommendation✨  My recommendation is ""Black Mirror""",en,[],[],2746334647,2746334647,bokuranoarisu19,月猫@ご依頼募集中,1,15,https://twitter.com/bokuranoarisu19/status/1447556619999481858,[],[],0,,False,1,1,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'mlow_2014', 'name': 'Matt', 'id': '291976968'}]",,,,,2014 It s so funny that I can t leave the TV Do you see anything else on Netflix I would like to see if there is a recommendation My recommendation is Black Mirror,Positive
36,62,1447549323835740165,1447476596747739136,1633957627000.0,2021-10-11 15:07:07,+0200,,"@CHADYROCK ces concepts marchent fort sur netflix, black mirror, love death and robots etc..",en,[],[],2366019087,2366019087,CaminoTV,LONGUE VIE À TOUS MENNÉS ❤️,1,15,https://twitter.com/CaminoTV/status/1447549323835740165,[],[],0,,False,0,0,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,"[{'screen_name': 'CHADYROCK', 'name': '_Chad', 'id': '149270201'}]",,,,,ces concepts marchent fort sur netflix black mirror love death and robots etc,Positive
37,67,1447492299290824709,1447492299290824709,1633944031000.0,2021-10-11 11:20:31,+0200,,"Remember Netflix's Black Mirror: Bandersnatch? A recent survey on global consumers conducted by DFC, on interactions with #streaming video content highlighted some interesting figures 😳  Read on 👇 via @AdvancedTV   https://t.co/Ihn5rO8VMT  #interactivity #userexperience",en,"['streaming', 'interactivity', 'userexperience']",[],247064493,247064493,simplestreamuk,Simplestream,1,11,https://twitter.com/simplestreamuk/status/1447492299290824709,['https://advanced-television.com/2021/10/07/survey-streaming-to-be-major-video-game-driver/'],[],0,,False,0,1,0,,"['Black', 'Mirror', 'Netflix']",,,,,,,[],,,,,Remember Netflix s Black Mirror Bandersnatch A recent survey on global consumers conducted by DFC on interactions with streaming video content highlighted some interesting figures Read on via interactivity userexperience,Positive
